loan_id,customer_id,loan_type,sanction_amount,disbursed_amount,interest_rate,tenure_months,disbursement_date,sector,branch_id,region
L010780,C007849,Agri,1030203,998830.59,10.95,12,2023-09-17,Agriculture,B003,North
L010781,C017118,Auto,858374,814415.72,10.89,48,2026-03-02,Services,B009,North
L010782,C008032,Home,14290606,13815680.1,8.37,120,2023-10-12,Real Estate,B010,North
L010783,C009153,Auto,2207587,2094315.8,10.88,36,2021-09-16,Services,B003,North
L010784,C014381,Personal,94632,92387.54,16.88,60,2021-12-22,Services,B009,North
L010785,C011524,Home,5575146,5029364.07,10.12,360,2022-08-25,Real Estate,B003,North
L010786,C007106,Personal,923367,879868.34,16.81,36,2023-02-21,Services,B007,East
L010787,C002482,Home,17160871,15933504.33,10.07,180,2022-04-23,Real Estate,B010,North
L010788,C018889,Home,10845175,9987412.93,9.48,240,2021-08-13,Real Estate,B002,West
L010789,C002560,Personal,134423,129567.17,13.26,24,2023-09-06,Services,B006,West
L010790,C014167,Home,4467979,4037590.59,9.93,120,2023-05-19,Real Estate,B008,South
L010791,C003607,Auto,1076882,1006092.21,11.79,84,2023-07-18,Services,B004,South
L010792,C005333,Home,2236390,2136143.81,8.13,240,2022-02-05,Real Estate,B007,East
L010793,C015730,Agri,2502930,2315711.11,10.85,12,2023-08-07,Agriculture,B005,South
L010794,C012612,Auto,1055404,1019289.38,10.93,36,2024-10-19,Services,B005,South
L010795,C009583,Home,9300574,8412478.75,8.57,120,2022-06-27,Real Estate,B005,South
L010796,C009541,Personal,726124,692932.48,17.85,48,2024-12-29,Services,B009,North
L010797,C012334,Personal,614817,557883.39,14.73,12,2023-03-27,Services,B008,South
L010798,C018256,Home,9822441,9008037.95,8.83,120,2024-04-24,Real Estate,B008,South
L010799,C012272,MSME,3095713,2974610.42,12.86,36,2023-05-10,IT/ITES,B006,West
L010800,C001365,Auto,639317,580458.52,10.77,60,2024-04-16,Services,B006,West
L010801,C008233,Home,4059686,3755327.51,9.81,360,2022-06-16,Real Estate,B001,West
L010802,C019173,Auto,672501,619902.1,9.6,48,2022-01-29,Services,B006,West
L010803,C018093,Home,8704401,8202421.35,8.49,240,2022-06-07,Real Estate,B008,South
L010804,C009439,Home,12367996,11606266.91,10.07,240,2024-02-18,Real Estate,B007,East
L010805,C009702,Home,2710066,2701813.98,8.56,180,2026-05-09,Real Estate,B008,South
L010806,C005608,Home,4180120,4142552.65,10.46,240,2024-03-22,Real Estate,B006,West
L010807,C016997,Agri,3649932,3607384.18,9.82,36,2022-08-12,Agriculture,B008,South
L010808,C006750,Home,12938904,12385724.96,10.35,180,2023-03-07,Real Estate,B001,West
L010809,C003044,Auto,771787,703788.98,9.73,84,2022-10-31,Services,B004,South
L010810,C018528,Auto,2386132,2330571.19,11.94,36,2022-01-31,Services,B002,West
L010811,C016149,Agri,4501643,4254998.21,8.86,36,2022-10-19,Agriculture,B003,North
L010812,C019341,Personal,742640,708649.11,17.15,36,2022-01-17,Services,B003,North
L010813,C010085,Auto,1154364,1072062.3,10.99,60,2026-03-02,Services,B003,North
L010814,C017415,Auto,1506924,1408117.02,10.67,48,2024-06-14,Services,B009,North
L010815,C007020,Home,6284683,6163779.7,10.22,360,2022-06-20,Real Estate,B003,North
L010816,C003430,Home,10367796,9903686.78,8.01,180,2025-12-28,Real Estate,B003,North
L010817,C015405,Education,2161857,2120081.23,11.68,120,2023-11-18,Services,B001,West
L010818,C007568,Auto,2729314,2564549.89,11.01,84,2022-09-26,Services,B004,South
L010819,C013281,Auto,2593674,2484708.17,10.14,36,2022-07-16,Services,B001,West
L010820,C011980,Auto,878906,864189.35,9.53,60,2022-04-26,Services,B010,North
L010821,C008540,Home,1647597,1558897.15,8.51,240,2026-01-24,Real Estate,B002,West
L010822,C000637,MSME,21609702,20617528.94,11.98,120,2025-08-02,IT/ITES,B007,East
L010823,C007120,MSME,6145865,5906449.0,11.18,60,2023-05-07,IT/ITES,B006,West
L010824,C001633,Personal,927636,924918.13,17.0,24,2022-01-11,Services,B006,West
L010825,C003191,Personal,893114,847102.25,17.08,36,2026-04-11,Services,B009,North
L010826,C007609,Home,7033587,6829159.08,9.49,120,2022-11-21,Real Estate,B002,West
L010827,C008171,MSME,40538137,40308396.29,11.22,36,2022-09-11,Services,B006,West
L010828,C019459,Personal,400760,396280.11,17.52,36,2024-04-13,Services,B010,North
L010829,C015024,Home,15123120,13820564.11,9.8,240,2023-01-11,Real Estate,B006,West
L010830,C005411,Auto,845837,772173.02,10.44,48,2022-09-06,Services,B005,South
L010831,C016548,Auto,314727,313221.01,10.82,60,2021-09-28,Services,B010,North
L010832,C007384,Personal,822246,801766.11,11.31,60,2021-10-03,Services,B007,East
L010833,C004006,Home,1939084,1793337.18,10.19,180,2023-03-12,Real Estate,B010,North
L010834,C008427,Agri,3309064,3290518.71,7.48,24,2021-10-19,Agriculture,B008,South
L010835,C008616,Home,12828323,12549040.93,9.55,120,2023-10-26,Real Estate,B007,East
L010836,C003819,Home,12483851,12259904.07,10.28,120,2023-01-16,Real Estate,B004,South
L010837,C010985,Education,3200071,2948704.66,12.57,60,2025-07-15,Services,B002,West
L010838,C008360,Personal,937386,850226.45,16.12,36,2023-10-03,Services,B010,North
L010839,C006556,Home,4313008,4250108.95,9.94,180,2022-01-05,Real Estate,B004,South
L010840,C004370,Home,13392739,13197083.99,8.18,360,2022-02-13,Real Estate,B007,East
L010841,C010162,MSME,22327143,21979976.85,10.66,60,2022-09-03,IT/ITES,B003,North
L010842,C018312,Home,15752603,14474666.98,10.39,120,2024-05-24,Real Estate,B002,West
L010843,C011213,Home,13238726,12058186.11,8.04,120,2021-11-29,Real Estate,B003,North
L010844,C018332,Home,2036381,1920537.02,9.82,120,2026-05-11,Real Estate,B001,West
L010845,C003296,Home,10847757,10285704.26,10.38,180,2026-06-04,Real Estate,B001,West
L010846,C016283,Personal,255461,239806.21,16.55,12,2026-06-19,Services,B010,North
L010847,C005142,Agri,2386037,2314918.5,7.37,12,2025-09-12,Agriculture,B007,East
L010848,C008994,Agri,4973379,4509181.67,8.02,24,2025-01-17,Agriculture,B001,West
L010849,C011482,Auto,1095502,1009139.15,9.26,36,2023-12-10,Services,B005,South
L010850,C003562,Auto,667919,625906.87,11.4,60,2024-02-12,Services,B001,West
L010851,C011762,Home,11727547,10862136.39,10.35,360,2023-12-09,Real Estate,B006,West
L010852,C005823,Home,9495357,9045682.0,8.9,240,2022-01-01,Real Estate,B005,South
L010853,C001819,Home,6996599,6606037.35,9.98,180,2023-11-01,Real Estate,B003,North
L010854,C017140,Agri,3264869,3173634.56,8.56,12,2024-08-15,Agriculture,B001,West
L010855,C013914,Auto,2383420,2276030.59,11.45,36,2024-07-31,Services,B006,West
L010856,C013692,Home,13746548,12920864.94,8.15,180,2024-01-08,Real Estate,B002,West
L010857,C011291,Auto,2751874,2642227.13,10.2,48,2025-07-08,Services,B007,East
L010858,C018469,Personal,256262,231055.17,15.28,36,2022-01-01,Services,B009,North
L010859,C018466,Agri,4367682,4088877.19,8.04,24,2025-09-13,Agriculture,B005,South
L010860,C017950,Home,7679139,7005428.93,8.13,240,2025-02-02,Real Estate,B010,North
L010861,C014195,Home,15744031,15202176.51,9.5,180,2024-04-06,Real Estate,B005,South
L010862,C010496,Home,5461505,5181318.7,10.11,180,2022-07-31,Real Estate,B009,North
L010863,C019265,Personal,269685,266900.73,16.6,60,2022-10-08,Services,B008,South
L010864,C009202,Home,2614953,2496713.1,10.43,180,2022-08-18,Real Estate,B001,West
L010865,C000772,Agri,154341,146202.42,7.72,12,2023-09-10,Agriculture,B002,West
L010866,C001231,Home,9724067,9151655.48,10.18,180,2023-04-20,Real Estate,B006,West
L010867,C000496,Auto,774458,748299.36,11.22,48,2024-11-08,Services,B002,West
L010868,C005540,Home,8921946,8404399.7,9.9,180,2026-03-09,Real Estate,B008,South
L010869,C007032,MSME,8760431,8752516.83,10.51,60,2025-07-25,Services,B001,West
L010870,C000932,Home,15629962,15530661.48,10.44,360,2025-06-05,Real Estate,B008,South
L010871,C012863,Home,3729254,3411752.46,8.8,180,2021-12-02,Real Estate,B007,East
L010872,C017122,Personal,680989,625510.52,14.17,36,2023-05-09,Services,B005,South
L010873,C010215,Personal,801407,782295.89,11.61,48,2022-03-25,Services,B001,West
L010874,C015645,Home,19331476,19243720.33,9.61,240,2022-04-08,Real Estate,B005,South
L010875,C009858,Personal,375478,353330.36,13.18,12,2025-01-23,Services,B009,North
L010876,C006856,Auto,1220498,1102707.19,11.53,84,2022-05-06,Services,B001,West
L010877,C008180,Agri,4000057,3913011.11,7.69,12,2022-03-21,Agriculture,B006,West
L010878,C009447,Personal,830975,753691.52,14.71,36,2025-10-09,Services,B009,North
L010879,C018274,Auto,856600,844484.62,10.75,84,2024-09-03,Services,B006,West
L010880,C011591,MSME,32243165,30558985.89,11.37,120,2022-01-26,IT/ITES,B007,East
L010881,C016324,Home,1914039,1859510.04,8.09,240,2024-01-09,Real Estate,B005,South
L010882,C002419,MSME,49145465,45341368.07,10.4,60,2026-04-30,Retail Trade,B001,West
L010883,C015456,Agri,1007802,958352.97,10.13,24,2021-09-17,Agriculture,B003,North
L010884,C008536,Auto,1608915,1483141.06,9.35,60,2022-01-04,Services,B010,North
L010885,C016283,Personal,553205,532886.54,17.29,60,2022-06-08,Services,B003,North
L010886,C017354,Auto,837079,792846.75,11.88,48,2021-10-20,Services,B003,North
L010887,C017476,Personal,707467,671168.47,11.75,36,2023-04-18,Services,B007,East
L010888,C004609,Auto,1392460,1379868.54,9.47,84,2025-03-15,Services,B005,South
L010889,C005673,Home,9717790,9187968.81,8.34,120,2025-11-02,Real Estate,B003,North
L010890,C001499,Auto,1876065,1815001.37,9.16,84,2025-01-10,Services,B002,West
L010891,C010614,Auto,534631,512359.02,11.4,48,2023-11-02,Services,B006,West
L010892,C013523,Auto,856429,805571.3,10.69,48,2024-10-28,Services,B007,East
L010893,C010173,Personal,729043,694120.73,17.09,24,2022-12-05,Services,B009,North
L010894,C011051,Personal,757479,739385.25,13.4,12,2024-04-23,Services,B009,North
L010895,C012433,Agri,424507,394609.04,7.79,24,2024-07-22,Agriculture,B002,West
L010896,C009910,Agri,2429698,2420806.09,10.78,36,2022-10-23,Agriculture,B004,South
L010897,C011760,Agri,3233478,3212904.52,8.52,24,2025-02-04,Agriculture,B003,North
L010898,C003410,Personal,837052,774364.56,13.91,24,2022-02-24,Services,B010,North
L010899,C008551,Personal,352324,342725.97,14.7,24,2024-05-22,Services,B006,West
L010900,C014660,MSME,21574087,20447753.52,12.25,60,2024-06-07,Manufacturing,B002,West
L010901,C009784,Home,11329886,10768269.31,10.49,120,2024-04-29,Real Estate,B005,South
L010902,C015486,Personal,556100,540651.76,15.28,24,2023-05-21,Services,B003,North
L010903,C010964,MSME,2279530,2246576.32,11.46,60,2021-09-28,Retail Trade,B010,North
L010904,C004688,Agri,1330982,1233748.09,9.46,24,2022-04-07,Agriculture,B009,North
L010905,C002276,Auto,1828141,1745157.12,10.05,84,2023-03-12,Services,B004,South
L010906,C002044,Home,4172934,4155267.6,8.52,120,2023-07-23,Real Estate,B009,North
L010907,C007466,Auto,2614509,2454905.97,10.49,48,2022-11-04,Services,B007,East
L010908,C005210,Personal,740347,700789.09,13.8,24,2025-04-13,Services,B004,South
L010909,C018703,Personal,920957,920023.31,15.43,12,2023-07-04,Services,B001,West
L010910,C013408,Auto,2586248,2361745.9,9.96,84,2024-09-25,Services,B002,West
L010911,C006336,Home,4213526,3868954.79,9.33,180,2023-07-22,Real Estate,B009,North
L010912,C006486,Auto,1603784,1452280.56,11.42,60,2026-01-31,Services,B009,North
L010913,C013103,Home,15672296,14502459.27,9.36,180,2026-02-16,Real Estate,B003,North
L010914,C004708,Personal,762893,759477.05,12.79,24,2025-12-17,Services,B002,West
L010915,C001803,Auto,1960884,1829792.49,10.39,84,2021-08-17,Services,B004,South
L010916,C015192,Personal,300474,279217.15,11.57,36,2024-02-16,Services,B010,North
L010917,C003195,Home,15661234,15309688.05,10.09,240,2024-08-16,Real Estate,B007,East
L010918,C003519,Auto,592200,582718.58,10.06,84,2026-04-24,Services,B002,West
L010919,C014083,Auto,1325099,1289685.06,9.49,84,2025-08-03,Services,B001,West
L010920,C006187,Home,18471731,17315703.71,9.07,240,2021-12-02,Real Estate,B008,South
L010921,C018089,Auto,443408,437858.39,10.47,84,2024-01-27,Services,B008,South
L010922,C019962,Personal,94367,88319.44,13.39,36,2022-06-20,Services,B007,East
L010923,C015049,Personal,589075,556956.5,15.85,24,2026-03-29,Services,B010,North
L010924,C008047,Agri,3857449,3631768.92,9.14,24,2021-08-03,Agriculture,B006,West
L010925,C002530,MSME,7892105,7668707.38,13.52,60,2025-06-08,Retail Trade,B007,East
L010926,C004923,Home,3411746,3270412.44,8.64,360,2025-02-01,Real Estate,B006,West
L010927,C011170,Agri,4913440,4600188.93,8.61,12,2026-02-06,Agriculture,B008,South
L010928,C017135,Home,5762062,5198786.02,9.33,120,2023-08-22,Real Estate,B003,North
L010929,C018449,Auto,861414,829198.14,11.81,60,2022-05-03,Services,B005,South
L010930,C004527,Home,8456160,8031291.72,8.77,120,2024-04-04,Real Estate,B007,East
L010931,C015284,Home,18343986,16512156.33,10.25,180,2022-06-16,Real Estate,B001,West
L010932,C015674,Agri,4306156,4113391.16,10.6,24,2025-05-31,Agriculture,B004,South
L010933,C016685,Home,7836449,7091785.29,9.76,120,2023-03-21,Real Estate,B008,South
L010934,C016044,Home,15256790,15232274.18,8.62,180,2023-04-21,Real Estate,B010,North
L010935,C018695,Personal,557341,514779.21,17.76,48,2024-02-13,Services,B005,South
L010936,C012961,Home,19624539,19049866.84,10.12,360,2023-03-04,Real Estate,B009,North
L010937,C018224,Personal,916587,868876.93,13.91,48,2022-07-11,Services,B009,North
L010938,C018980,Home,12701398,12568483.51,9.55,180,2022-03-22,Real Estate,B001,West
L010939,C007452,Home,10163585,9678466.12,8.19,120,2023-02-26,Real Estate,B008,South
L010940,C005155,Home,4711657,4507064.61,8.55,180,2022-11-26,Real Estate,B001,West
L010941,C008071,MSME,10972167,10507818.6,9.66,60,2025-01-12,Retail Trade,B010,North
L010942,C002701,Auto,2798221,2780235.61,10.99,60,2022-05-05,Services,B003,North
L010943,C018945,MSME,27060714,26981971.06,12.91,36,2021-11-17,Services,B004,South
L010944,C008967,Agri,4166344,3878183.55,10.34,24,2022-11-24,Agriculture,B007,East
L010945,C007339,Personal,801872,746920.61,12.48,24,2024-03-11,Services,B001,West
L010946,C007242,Home,3905981,3742004.88,8.43,120,2023-01-19,Real Estate,B010,North
L010947,C007186,Education,4662301,4582277.83,11.93,120,2026-06-19,Services,B006,West
L010948,C019150,Auto,2907048,2840557.31,10.35,48,2025-02-17,Services,B003,North
L010949,C001266,Personal,742197,669117.2,16.97,48,2022-05-10,Services,B010,North
L010950,C016904,MSME,25737031,23581219.0,9.63,60,2025-06-11,Services,B007,East
L010951,C010733,Personal,935471,889880.13,14.36,48,2022-11-29,Services,B006,West
L010952,C003822,Auto,1103481,1007108.94,11.62,84,2025-08-25,Services,B004,South
L010953,C018918,Home,3532986,3204427.05,9.16,180,2023-02-10,Real Estate,B007,East
L010954,C006155,Home,19066646,17907983.58,8.54,360,2026-07-23,Real Estate,B005,South
L010955,C003252,Agri,1178212,1172313.74,8.08,36,2024-01-27,Agriculture,B001,West
L010956,C003725,Auto,2899873,2651814.33,11.33,36,2025-12-13,Services,B009,North
L010957,C016000,Personal,893732,866683.67,16.96,60,2023-12-01,Services,B006,West
L010958,C003954,Home,11784308,11141322.18,9.23,360,2023-10-24,Real Estate,B007,East
L010959,C006872,Personal,647968,609019.13,16.16,48,2025-05-31,Services,B001,West
L010960,C001802,MSME,14716429,13718987.8,10.75,60,2025-07-25,IT/ITES,B002,West
L010961,C003813,Auto,945568,922191.51,11.85,36,2026-01-31,Services,B002,West
L010962,C006048,Auto,2821792,2754776.83,9.64,48,2025-11-03,Services,B004,South
L010963,C001836,Agri,3914045,3846525.08,9.18,12,2026-04-25,Agriculture,B002,West
L010964,C012819,Auto,2588335,2498237.11,11.61,84,2025-09-14,Services,B008,South
L010965,C013938,Personal,876134,832955.81,15.64,12,2022-01-05,Services,B005,South
L010966,C009898,Home,13758585,13192899.13,8.33,360,2024-10-14,Real Estate,B002,West
L010967,C008073,Personal,492253,459237.58,17.07,48,2021-09-28,Services,B003,North
L010968,C000297,Auto,2054544,2029015.39,11.85,60,2026-07-20,Services,B002,West
L010969,C014081,Home,12703986,11801872.84,8.69,120,2025-06-11,Real Estate,B002,West
L010970,C002419,Home,17751042,17511497.84,9.01,240,2025-06-10,Real Estate,B001,West
L010971,C002498,MSME,27758520,27590568.9,12.67,84,2024-10-17,Retail Trade,B002,West
L010972,C018948,Personal,822551,779460.57,12.7,48,2025-11-23,Services,B007,East
L010973,C008968,Home,17607523,17356045.3,8.8,240,2024-11-22,Real Estate,B002,West
L010974,C012860,Personal,102135,94649.05,12.14,48,2022-09-07,Services,B007,East
L010975,C014380,Home,7358241,7285558.51,9.56,120,2025-11-17,Real Estate,B003,North
L010976,C003727,Auto,1587022,1453075.66,11.65,36,2021-10-02,Services,B005,South
L010977,C019065,Auto,2833314,2789752.33,11.09,48,2022-12-13,Services,B002,West
L010978,C010709,Home,13058804,12081169.15,10.14,360,2024-03-20,Real Estate,B004,South
L010979,C016515,Auto,2082647,1920003.3,10.66,48,2023-04-16,Services,B007,East
L010980,C008144,Home,2003917,1805794.63,9.64,360,2026-06-17,Real Estate,B005,South
L010981,C005178,Personal,964883,942524.87,14.04,36,2023-11-13,Services,B003,North
L010982,C011026,Personal,533959,492362.12,15.42,12,2022-06-08,Services,B005,South
L010983,C010304,Home,18666290,17798365.02,10.17,180,2021-10-19,Real Estate,B007,East
L010984,C011033,Auto,910688,839400.62,11.21,60,2026-03-09,Services,B005,South
L010985,C012640,Home,17961278,16883380.75,8.22,120,2026-07-18,Real Estate,B002,West
L010986,C019093,Auto,2598683,2476385.4,10.67,36,2024-11-13,Services,B008,South
L010987,C005693,Auto,1262978,1212266.01,10.98,84,2023-03-31,Services,B003,North
L010988,C016410,Education,4531312,4218992.02,12.71,84,2026-06-11,Services,B004,South
L010989,C012212,Home,6279453,5670744.87,9.48,120,2026-04-23,Real Estate,B010,North
L010990,C011089,Personal,77028,71818.93,11.47,24,2023-02-28,Services,B009,North
L010991,C008995,Personal,813294,783239.06,12.23,36,2023-05-28,Services,B009,North
L010992,C001304,Home,8163532,8035596.39,9.81,180,2024-10-10,Real Estate,B006,West
L010993,C014096,Home,16052260,14819614.25,8.32,180,2026-05-30,Real Estate,B005,South
L010994,C006760,Auto,1207200,1154785.75,9.9,60,2022-10-04,Services,B005,South
L010995,C008855,Home,12740404,11751266.06,9.56,360,2022-07-10,Real Estate,B008,South
L010996,C007813,Personal,359742,353409.25,15.17,36,2023-06-15,Services,B010,North
L010997,C014913,Agri,1254015,1249906.34,10.26,24,2021-10-25,Agriculture,B008,South
L010998,C006666,Personal,926747,924812.31,17.73,12,2026-07-13,Services,B003,North
L010999,C008430,Personal,493180,482412.82,15.68,48,2025-07-13,Services,B001,West
L011000,C014014,Home,16841936,15222398.89,8.94,240,2023-11-30,Real Estate,B006,West
L011001,C009662,Auto,560531,512883.86,9.32,84,2025-03-24,Services,B010,North
L011002,C014822,Auto,2829251,2665002.74,10.36,48,2025-12-11,Services,B001,West
L011003,C018786,Home,10989566,10409653.85,8.13,360,2025-01-30,Real Estate,B004,South
L011004,C019172,Personal,510499,507321.52,12.75,36,2025-03-19,Services,B006,West
L011005,C010758,Home,6722923,6310611.61,8.6,120,2024-09-21,Real Estate,B007,East
L011006,C006127,Personal,307876,280758.38,16.05,48,2026-05-21,Services,B007,East
L011007,C007532,Agri,1211604,1100074.08,10.53,36,2025-04-02,Agriculture,B008,South
L011008,C005782,Personal,831913,768575.04,14.95,12,2026-06-19,Services,B009,North
L011009,C006843,Personal,506916,503303.13,14.01,48,2022-10-01,Services,B001,West
L011010,C007141,Personal,367484,343183.49,17.3,36,2023-01-10,Services,B006,West
L011011,C001279,Auto,1145533,1091695.75,10.12,36,2021-09-16,Services,B007,East
