loan_id,rating_date,internal_rating,PD
L013722,2026-07-30,6,5.15
L013723,2026-07-30,2,0.46
L013724,2026-07-30,2,0.46
L013725,2026-07-30,3,1.12
L013726,2026-07-30,5,3.45
L013727,2026-07-30,2,0.46
L013728,2026-07-30,2,0.46
L013729,2026-07-30,3,1.12
L013730,2026-07-30,7,7.23
L013731,2026-07-30,3,1.12
L013732,2026-07-30,4,2.11
L013733,2026-07-30,3,1.12
L013734,2026-07-30,2,0.46
L013735,2026-07-30,1,0.1
L013736,2026-07-30,3,1.12
L013737,2026-07-30,1,0.1
L013738,2026-07-30,1,0.1
L013739,2026-07-30,7,7.23
L013740,2026-07-30,1,0.1
L013741,2026-07-30,2,0.46
L013742,2026-07-30,10,15.85
L013743,2026-07-30,1,0.1
L013744,2026-07-30,1,0.1
L013745,2026-07-30,2,0.46
L013746,2026-07-30,1,0.1
L013747,2026-07-30,6,5.15
L013748,2026-07-30,3,1.12
L013749,2026-07-30,3,1.12
L013750,2026-07-30,3,1.12
L013751,2026-07-30,1,0.1
L013752,2026-07-30,10,15.85
L013753,2026-07-30,2,0.46
L013754,2026-07-30,2,0.46
L013755,2026-07-30,3,1.12
L013756,2026-07-30,7,7.23
L013757,2026-07-30,3,1.12
L013758,2026-07-30,8,9.7
L013759,2026-07-30,8,9.7
L013760,2026-07-30,5,3.45
L013761,2026-07-30,8,9.7
L013762,2026-07-30,3,1.12
L013763,2026-07-30,2,0.46
L013764,2026-07-30,3,1.12
L013765,2026-07-30,3,1.12
L013766,2026-07-30,3,1.12
L013767,2026-07-30,3,1.12
L013768,2026-07-30,1,0.1
L013769,2026-07-30,3,1.12
L013770,2026-07-30,2,0.46
L013771,2026-07-30,3,1.12
L013772,2026-07-30,7,7.23
L013773,2026-07-30,1,0.1
L013774,2026-07-30,9,12.57
L013775,2026-07-30,7,7.23
L013776,2026-07-30,1,0.1
L013777,2026-07-30,2,0.46
L013778,2026-07-30,1,0.1
L013779,2026-07-30,9,12.57
L013780,2026-07-30,3,1.12
L013781,2026-07-30,4,2.11
L013782,2026-07-30,9,12.57
L013783,2026-07-30,1,0.1
L013784,2026-07-30,4,2.11
L013785,2026-07-30,5,3.45
L013786,2026-07-30,5,3.45
L013787,2026-07-30,3,1.12
L013788,2026-07-30,3,1.12
L013789,2026-07-30,9,12.57
L013790,2026-07-30,7,7.23
L013791,2026-07-30,2,0.46
L013792,2026-07-30,4,2.11
L013793,2026-07-30,3,1.12
L013794,2026-07-30,1,0.1
L013795,2026-07-30,1,0.1
L013796,2026-07-30,1,0.1
L013797,2026-07-30,9,12.57
L013798,2026-07-30,3,1.12
L013799,2026-07-30,1,0.1
L013800,2026-07-30,6,5.15
L013801,2026-07-30,1,0.1
L013802,2026-07-30,3,1.12
L013803,2026-07-30,3,1.12
L013804,2026-07-30,1,0.1
L013805,2026-07-30,1,0.1
L013806,2026-07-30,2,0.46
L013807,2026-07-30,2,0.46
L013808,2026-07-30,9,12.57
L013809,2026-07-30,2,0.46
L013810,2026-07-30,1,0.1
L013811,2026-07-30,1,0.1
L013812,2026-07-30,3,1.12
L013813,2026-07-30,6,5.15
L013814,2026-07-30,2,0.46
L013815,2026-07-30,2,0.46
L013816,2026-07-30,5,3.45
L013817,2026-07-30,3,1.12
L013818,2026-07-30,3,1.12
L013819,2026-07-30,1,0.1
L013820,2026-07-30,7,7.23
L013821,2026-07-30,2,0.46
L013822,2026-07-30,1,0.1
L013823,2026-07-30,2,0.46
L013824,2026-07-30,8,9.7
L013825,2026-07-30,1,0.1
L013826,2026-07-30,2,0.46
L013827,2026-07-30,6,5.15
L013828,2026-07-30,1,0.1
L013829,2026-07-30,9,12.57
L013830,2026-07-30,2,0.46
L013831,2026-07-30,3,1.12
L013832,2026-07-30,7,7.23
L013833,2026-07-30,1,0.1
L013834,2026-07-30,9,12.57
L013835,2026-07-30,10,15.85
L013836,2026-07-30,3,1.12
L013837,2026-07-30,1,0.1
L013838,2026-07-30,3,1.12
L013839,2026-07-30,2,0.46
L013840,2026-07-30,2,0.46
L013841,2026-07-30,10,15.85
L013842,2026-07-30,2,0.46
L013843,2026-07-30,5,3.45
L013844,2026-07-30,2,0.46
L013845,2026-07-30,2,0.46
L013846,2026-07-30,3,1.12
L013847,2026-07-30,6,5.15
L013848,2026-07-30,5,3.45
L013849,2026-07-30,5,3.45
L013850,2026-07-30,1,0.1
L013851,2026-07-30,3,1.12
L013852,2026-07-30,3,1.12
L013853,2026-07-30,1,0.1
L013854,2026-07-30,6,5.15
L013855,2026-07-30,3,1.12
L013856,2026-07-30,3,1.12
L013857,2026-07-30,3,1.12
L013858,2026-07-30,2,0.46
L013859,2026-07-30,2,0.46
L013860,2026-07-30,3,1.12
L013861,2026-07-30,2,0.46
L013862,2026-07-30,6,5.15
L013863,2026-07-30,3,1.12
L013864,2026-07-30,6,5.15
L013865,2026-07-30,2,0.46
L013866,2026-07-30,2,0.46
L013867,2026-07-30,3,1.12
L013868,2026-07-30,9,12.57
L013869,2026-07-30,2,0.46
L013870,2026-07-30,8,9.7
L013871,2026-07-30,3,1.12
L013872,2026-07-30,9,12.57
L013873,2026-07-30,1,0.1
L013874,2026-07-30,9,12.57
L013875,2026-07-30,3,1.12
L013876,2026-07-30,3,1.12
L013877,2026-07-30,7,7.23
L013878,2026-07-30,1,0.1
L013879,2026-07-30,3,1.12
L013880,2026-07-30,2,0.46
L013881,2026-07-30,3,1.12
L013882,2026-07-30,5,3.45
L013883,2026-07-30,7,7.23
L013884,2026-07-30,2,0.46
L013885,2026-07-30,4,2.11
L013886,2026-07-30,3,1.12
L013887,2026-07-30,3,1.12
L013888,2026-07-30,3,1.12
L013889,2026-07-30,3,1.12
L013890,2026-07-30,3,1.12
L013891,2026-07-30,6,5.15
L013892,2026-07-30,9,12.57
L013893,2026-07-30,3,1.12
L013894,2026-07-30,2,0.46
L013895,2026-07-30,1,0.1
L013896,2026-07-30,5,3.45
L013897,2026-07-30,1,0.1
L013898,2026-07-30,2,0.46
L013899,2026-07-30,7,7.23
L013900,2026-07-30,10,15.85
L013901,2026-07-30,6,5.15
L013902,2026-07-30,2,0.46
L013903,2026-07-30,2,0.46
L013904,2026-07-30,1,0.1
L013905,2026-07-30,10,15.85
L013906,2026-07-30,2,0.46
L013907,2026-07-30,2,0.46
L013908,2026-07-30,3,1.12
L013909,2026-07-30,3,1.12
L013910,2026-07-30,1,0.1
L013911,2026-07-30,3,1.12
L013912,2026-07-30,1,0.1
L013913,2026-07-30,9,12.57
L013914,2026-07-30,7,7.23
L013915,2026-07-30,1,0.1
L013916,2026-07-30,1,0.1
L013917,2026-07-30,2,0.46
L013918,2026-07-30,9,12.57
L013919,2026-07-30,7,7.23
L013920,2026-07-30,3,1.12
L013921,2026-07-30,10,15.85
L013922,2026-07-30,1,0.1
L013923,2026-07-30,3,1.12
L013924,2026-07-30,3,1.12
L013925,2026-07-30,3,1.12
L013926,2026-07-30,1,0.1
L013927,2026-07-30,2,0.46
L013928,2026-07-30,2,0.46
L013929,2026-07-30,2,0.46
L013930,2026-07-30,3,1.12
L013931,2026-07-30,1,0.1
L013932,2026-07-30,10,15.85
L013933,2026-07-30,2,0.46
L013934,2026-07-30,3,1.12
L013935,2026-07-30,3,1.12
L013936,2026-07-30,9,12.57
L013937,2026-07-30,2,0.46
L013938,2026-07-30,2,0.46
L013939,2026-07-30,2,0.46
L013940,2026-07-30,2,0.46
L013941,2026-07-30,3,1.12
L013942,2026-07-30,1,0.1
L013943,2026-07-30,2,0.46
L013944,2026-07-30,10,15.85
L013945,2026-07-30,1,0.1
L013946,2026-07-30,3,1.12
L013947,2026-07-30,2,0.46
L013948,2026-07-30,5,3.45
L013949,2026-07-30,7,7.23
L013950,2026-07-30,7,7.23
L013951,2026-07-30,3,1.12
L013952,2026-07-30,7,7.23
L013953,2026-07-30,2,0.46
L013954,2026-07-30,3,1.12
L013955,2026-07-30,1,0.1
L013956,2026-07-30,3,1.12
L013957,2026-07-30,4,2.11
L013958,2026-07-30,8,9.7
L013959,2026-07-30,1,0.1
L013960,2026-07-30,3,1.12
L013961,2026-07-30,8,9.7
L013962,2026-07-30,3,1.12
L013963,2026-07-30,1,0.1
L013964,2026-07-30,2,0.46
L013965,2026-07-30,1,0.1
L013966,2026-07-30,7,7.23
L013967,2026-07-30,3,1.12
L013968,2026-07-30,2,0.46
L013969,2026-07-30,9,12.57
L013970,2026-07-30,1,0.1
L013971,2026-07-30,1,0.1
L013972,2026-07-30,3,1.12
L013973,2026-07-30,3,1.12
L013974,2026-07-30,3,1.12
L013975,2026-07-30,10,15.85
L013976,2026-07-30,4,2.11
L013977,2026-07-30,2,0.46
L013978,2026-07-30,2,0.46
L013979,2026-07-30,2,0.46
L013980,2026-07-30,3,1.12
L013981,2026-07-30,2,0.46
L013982,2026-07-30,1,0.1
L013983,2026-07-30,2,0.46
L013984,2026-07-30,3,1.12
L013985,2026-07-30,2,0.46
L013986,2026-07-30,1,0.1
L013987,2026-07-30,3,1.12
L013988,2026-07-30,1,0.1
L013989,2026-07-30,2,0.46
L013990,2026-07-30,3,1.12
L013991,2026-07-30,2,0.46
L013992,2026-07-30,4,2.11
L013993,2026-07-30,10,15.85
L013994,2026-07-30,6,5.15
L013995,2026-07-30,2,0.46
L013996,2026-07-30,4,2.11
L013997,2026-07-30,3,1.12
L013998,2026-07-30,1,0.1
L013999,2026-07-30,2,0.46
L014000,2026-07-30,7,7.23
L014001,2026-07-30,2,0.46
L014002,2026-07-30,1,0.1
L014003,2026-07-30,1,0.1
L014004,2026-07-30,6,5.15
L014005,2026-07-30,4,2.11
L014006,2026-07-30,1,0.1
L014007,2026-07-30,2,0.46
L014008,2026-07-30,2,0.46
L014009,2026-07-30,10,15.85
L014010,2026-07-30,2,0.46
L014011,2026-07-30,3,1.12
L014012,2026-07-30,6,5.15
L014013,2026-07-30,3,1.12
L014014,2026-07-30,1,0.1
L014015,2026-07-30,7,7.23
L014016,2026-07-30,1,0.1
L014017,2026-07-30,4,2.11
L014018,2026-07-30,1,0.1
L014019,2026-07-30,9,12.57
L014020,2026-07-30,3,1.12
L014021,2026-07-30,2,0.46
L014022,2026-07-30,4,2.11
L014023,2026-07-30,2,0.46
L014024,2026-07-30,6,5.15
L014025,2026-07-30,1,0.1
L014026,2026-07-30,1,0.1
L014027,2026-07-30,6,5.15
L014028,2026-07-30,5,3.45
L014029,2026-07-30,4,2.11
L014030,2026-07-30,1,0.1
L014031,2026-07-30,1,0.1
L014032,2026-07-30,4,2.11
L014033,2026-07-30,2,0.46
L014034,2026-07-30,2,0.46
L014035,2026-07-30,2,0.46
L014036,2026-07-30,2,0.46
L014037,2026-07-30,2,0.46
L014038,2026-07-30,6,5.15
L014039,2026-07-30,4,2.11
L014040,2026-07-30,1,0.1
L014041,2026-07-30,4,2.11
L014042,2026-07-30,3,1.12
L014043,2026-07-30,2,0.46
L014044,2026-07-30,2,0.46
L014045,2026-07-30,2,0.46
L014046,2026-07-30,6,5.15
L014047,2026-07-30,7,7.23
L014048,2026-07-30,1,0.1
L014049,2026-07-30,4,2.11
L014050,2026-07-30,6,5.15
L014051,2026-07-30,9,12.57
L014052,2026-07-30,10,15.85
L014053,2026-07-30,6,5.15
L014054,2026-07-30,2,0.46
L014055,2026-07-30,3,1.12
L014056,2026-07-30,1,0.1
L014057,2026-07-30,1,0.1
L014058,2026-07-30,5,3.45
L014059,2026-07-30,2,0.46
L014060,2026-07-30,2,0.46
L014061,2026-07-30,2,0.46
L014062,2026-07-30,1,0.1
L014063,2026-07-30,2,0.46
L014064,2026-07-30,5,3.45
L014065,2026-07-30,1,0.1
L014066,2026-07-30,1,0.1
L014067,2026-07-30,3,1.12
L014068,2026-07-30,3,1.12
L014069,2026-07-30,2,0.46
L014070,2026-07-30,2,0.46
L014071,2026-07-30,5,3.45
L014072,2026-07-30,6,5.15
L014073,2026-07-30,8,9.7
L014074,2026-07-30,1,0.1
L014075,2026-07-30,9,12.57
L014076,2026-07-30,2,0.46
L014077,2026-07-30,1,0.1
L014078,2026-07-30,1,0.1
L014079,2026-07-30,3,1.12
L014080,2026-07-30,2,0.46
L014081,2026-07-30,1,0.1
L014082,2026-07-30,8,9.7
L014083,2026-07-30,2,0.46
L014084,2026-07-30,1,0.1
L014085,2026-07-30,1,0.1
L014086,2026-07-30,9,12.57
L014087,2026-07-30,1,0.1
L014088,2026-07-30,3,1.12
L014089,2026-07-30,6,5.15
L014090,2026-07-30,1,0.1
L014091,2026-07-30,2,0.46
L014092,2026-07-30,8,9.7
L014093,2026-07-30,3,1.12
L014094,2026-07-30,1,0.1
L014095,2026-07-30,10,15.85
L014096,2026-07-30,1,0.1
L014097,2026-07-30,4,2.11
L014098,2026-07-30,1,0.1
L014099,2026-07-30,3,1.12
L014100,2026-07-30,3,1.12
L014101,2026-07-30,10,15.85
L014102,2026-07-30,1,0.1
L014103,2026-07-30,1,0.1
L014104,2026-07-30,1,0.1
L014105,2026-07-30,3,1.12
L014106,2026-07-30,2,0.46
L014107,2026-07-30,3,1.12
L014108,2026-07-30,10,15.85
L014109,2026-07-30,9,12.57
L014110,2026-07-30,6,5.15
L014111,2026-07-30,6,5.15
L014112,2026-07-30,9,12.57
L014113,2026-07-30,3,1.12
L014114,2026-07-30,2,0.46
L014115,2026-07-30,5,3.45
L014116,2026-07-30,8,9.7
L014117,2026-07-30,3,1.12
L014118,2026-07-30,8,9.7
L014119,2026-07-30,10,15.85
L014120,2026-07-30,4,2.11
L014121,2026-07-30,2,0.46
L014122,2026-07-30,1,0.1
L014123,2026-07-30,2,0.46
L014124,2026-07-30,1,0.1
L014125,2026-07-30,2,0.46
L014126,2026-07-30,7,7.23
L014127,2026-07-30,3,1.12
L014128,2026-07-30,3,1.12
L014129,2026-07-30,6,5.15
L014130,2026-07-30,3,1.12
L014131,2026-07-30,2,0.46
L014132,2026-07-30,8,9.7
L014133,2026-07-30,6,5.15
L014134,2026-07-30,4,2.11
L014135,2026-07-30,9,12.57
L014136,2026-07-30,1,0.1
L014137,2026-07-30,3,1.12
L014138,2026-07-30,5,3.45
L014139,2026-07-30,6,5.15
L014140,2026-07-30,2,0.46
L014141,2026-07-30,2,0.46
L014142,2026-07-30,1,0.1
L014143,2026-07-30,2,0.46
L014144,2026-07-30,1,0.1
L014145,2026-07-30,1,0.1
L014146,2026-07-30,1,0.1
L014147,2026-07-30,9,12.57
L014148,2026-07-30,3,1.12
L014149,2026-07-30,1,0.1
L014150,2026-07-30,3,1.12
L014151,2026-07-30,1,0.1
L014152,2026-07-30,1,0.1
L014153,2026-07-30,1,0.1
L014154,2026-07-30,2,0.46
L014155,2026-07-30,1,0.1
L014156,2026-07-30,4,2.11
L014157,2026-07-30,3,1.12
L014158,2026-07-30,2,0.46
L014159,2026-07-30,2,0.46
L014160,2026-07-30,3,1.12
L014161,2026-07-30,1,0.1
L014162,2026-07-30,2,0.46
L014163,2026-07-30,10,15.85
L014164,2026-07-30,8,9.7
L014165,2026-07-30,1,0.1
L014166,2026-07-30,7,7.23
L014167,2026-07-30,1,0.1
L014168,2026-07-30,3,1.12
L014169,2026-07-30,9,12.57
L014170,2026-07-30,4,2.11
L014171,2026-07-30,1,0.1
L014172,2026-07-30,2,0.46
L014173,2026-07-30,10,15.85
L014174,2026-07-30,3,1.12
L014175,2026-07-30,1,0.1
L014176,2026-07-30,2,0.46
L014177,2026-07-30,7,7.23
L014178,2026-07-30,6,5.15
L014179,2026-07-30,5,3.45
L014180,2026-07-30,8,9.7
L014181,2026-07-30,1,0.1
L014182,2026-07-30,2,0.46
L014183,2026-07-30,1,0.1
L014184,2026-07-30,2,0.46
L014185,2026-07-30,3,1.12
L014186,2026-07-30,1,0.1
L014187,2026-07-30,1,0.1
L014188,2026-07-30,8,9.7
L014189,2026-07-30,2,0.46
L014190,2026-07-30,5,3.45
L014191,2026-07-30,4,2.11
L014192,2026-07-30,3,1.12
L014193,2026-07-30,1,0.1
L014194,2026-07-30,3,1.12
L014195,2026-07-30,3,1.12
L014196,2026-07-30,3,1.12
L014197,2026-07-30,3,1.12
L014198,2026-07-30,3,1.12
L014199,2026-07-30,2,0.46
L014200,2026-07-30,4,2.11
L014201,2026-07-30,1,0.1
L014202,2026-07-30,5,3.45
L014203,2026-07-30,8,9.7
L014204,2026-07-30,10,15.85
L014205,2026-07-30,6,5.15
L014206,2026-07-30,9,12.57
L014207,2026-07-30,8,9.7
L014208,2026-07-30,3,1.12
L014209,2026-07-30,9,12.57
L014210,2026-07-30,1,0.1
L014211,2026-07-30,7,7.23
L014212,2026-07-30,2,0.46
L014213,2026-07-30,6,5.15
L014214,2026-07-30,2,0.46
L014215,2026-07-30,3,1.12
L014216,2026-07-30,4,2.11
L014217,2026-07-30,6,5.15
L014218,2026-07-30,3,1.12
L014219,2026-07-30,1,0.1
L014220,2026-07-30,3,1.12
L014221,2026-07-30,2,0.46
L014222,2026-07-30,2,0.46
L014223,2026-07-30,8,9.7
L014224,2026-07-30,2,0.46
L014225,2026-07-30,1,0.1
L014226,2026-07-30,9,12.57
L014227,2026-07-30,3,1.12
L014228,2026-07-30,5,3.45
L014229,2026-07-30,3,1.12
L014230,2026-07-30,10,15.85
L014231,2026-07-30,1,0.1
L014232,2026-07-30,2,0.46
L014233,2026-07-30,2,0.46
L014234,2026-07-30,9,12.57
L014235,2026-07-30,2,0.46
L014236,2026-07-30,7,7.23
L014237,2026-07-30,2,0.46
L014238,2026-07-30,2,0.46
L014239,2026-07-30,4,2.11
L014240,2026-07-30,1,0.1
L014241,2026-07-30,4,2.11
L014242,2026-07-30,8,9.7
L014243,2026-07-30,2,0.46
L014244,2026-07-30,3,1.12
L014245,2026-07-30,2,0.46
L014246,2026-07-30,3,1.12
L014247,2026-07-30,3,1.12
L014248,2026-07-30,2,0.46
L014249,2026-07-30,1,0.1
L014250,2026-07-30,1,0.1
L014251,2026-07-30,1,0.1
L014252,2026-07-30,1,0.1
L014253,2026-07-30,2,0.46
L014254,2026-07-30,1,0.1
L014255,2026-07-30,1,0.1
L014256,2026-07-30,3,1.12
L014257,2026-07-30,5,3.45
L014258,2026-07-30,2,0.46
L014259,2026-07-30,3,1.12
L014260,2026-07-30,2,0.46
L014261,2026-07-30,6,5.15
L014262,2026-07-30,1,0.1
L014263,2026-07-30,2,0.46
L014264,2026-07-30,1,0.1
L014265,2026-07-30,2,0.46
L014266,2026-07-30,10,15.85
L014267,2026-07-30,10,15.85
L014268,2026-07-30,10,15.85
L014269,2026-07-30,3,1.12
L014270,2026-07-30,2,0.46
L014271,2026-07-30,1,0.1
L014272,2026-07-30,2,0.46
L014273,2026-07-30,3,1.12
L014274,2026-07-30,3,1.12
L014275,2026-07-30,2,0.46
L014276,2026-07-30,6,5.15
L014277,2026-07-30,6,5.15
L014278,2026-07-30,1,0.1
L014279,2026-07-30,9,12.57
L014280,2026-07-30,3,1.12
L014281,2026-07-30,6,5.15
L014282,2026-07-30,6,5.15
L014283,2026-07-30,2,0.46
L014284,2026-07-30,3,1.12
L014285,2026-07-30,1,0.1
L014286,2026-07-30,1,0.1
L014287,2026-07-30,6,5.15
L014288,2026-07-30,1,0.1
L014289,2026-07-30,4,2.11
L014290,2026-07-30,6,5.15
L014291,2026-07-30,5,3.45
L014292,2026-07-30,5,3.45
L014293,2026-07-30,9,12.57
L014294,2026-07-30,2,0.46
L014295,2026-07-30,5,3.45
L014296,2026-07-30,2,0.46
L014297,2026-07-30,5,3.45
L014298,2026-07-30,5,3.45
L014299,2026-07-30,3,1.12
L014300,2026-07-30,1,0.1
L014301,2026-07-30,3,1.12
L014302,2026-07-30,10,15.85
L014303,2026-07-30,1,0.1
L014304,2026-07-30,2,0.46
L014305,2026-07-30,4,2.11
L014306,2026-07-30,8,9.7
L014307,2026-07-30,9,12.57
L014308,2026-07-30,3,1.12
L014309,2026-07-30,3,1.12
L014310,2026-07-30,8,9.7
L014311,2026-07-30,1,0.1
L014312,2026-07-30,8,9.7
L014313,2026-07-30,2,0.46
L014314,2026-07-30,1,0.1
L014315,2026-07-30,3,1.12
L014316,2026-07-30,10,15.85
L014317,2026-07-30,5,3.45
L014318,2026-07-30,1,0.1
L014319,2026-07-30,2,0.46
L014320,2026-07-30,9,12.57
L014321,2026-07-30,1,0.1
L014322,2026-07-30,2,0.46
L014323,2026-07-30,9,12.57
L014324,2026-07-30,1,0.1
L014325,2026-07-30,3,1.12
L014326,2026-07-30,7,7.23
L014327,2026-07-30,1,0.1
L014328,2026-07-30,3,1.12
L014329,2026-07-30,10,15.85
L014330,2026-07-30,2,0.46
L014331,2026-07-30,3,1.12
L014332,2026-07-30,7,7.23
L014333,2026-07-30,2,0.46
L014334,2026-07-30,3,1.12
L014335,2026-07-30,7,7.23
L014336,2026-07-30,6,5.15
L014337,2026-07-30,1,0.1
L014338,2026-07-30,9,12.57
L014339,2026-07-30,3,1.12
L014340,2026-07-30,6,5.15
L014341,2026-07-30,5,3.45
L014342,2026-07-30,7,7.23
L014343,2026-07-30,2,0.46
L014344,2026-07-30,1,0.1
L014345,2026-07-30,4,2.11
L014346,2026-07-30,2,0.46
L014347,2026-07-30,1,0.1
L014348,2026-07-30,1,0.1
L014349,2026-07-30,1,0.1
L014350,2026-07-30,1,0.1
L014351,2026-07-30,2,0.46
L014352,2026-07-30,9,12.57
L014353,2026-07-30,3,1.12
L014354,2026-07-30,2,0.46
L014355,2026-07-30,3,1.12
L014356,2026-07-30,3,1.12
L014357,2026-07-30,1,0.1
L014358,2026-07-30,3,1.12
L014359,2026-07-30,2,0.46
L014360,2026-07-30,2,0.46
L014361,2026-07-30,8,9.7
L014362,2026-07-30,2,0.46
L014363,2026-07-30,3,1.12
L014364,2026-07-30,4,2.11
L014365,2026-07-30,1,0.1
L014366,2026-07-30,3,1.12
L014367,2026-07-30,2,0.46
L014368,2026-07-30,1,0.1
L014369,2026-07-30,1,0.1
L014370,2026-07-30,2,0.46
L014371,2026-07-30,2,0.46
L014372,2026-07-30,10,15.85
L014373,2026-07-30,1,0.1
L014374,2026-07-30,3,1.12
L014375,2026-07-30,7,7.23
L014376,2026-07-30,1,0.1
L014377,2026-07-30,4,2.11
L014378,2026-07-30,1,0.1
L014379,2026-07-30,3,1.12
L014380,2026-07-30,2,0.46
L014381,2026-07-30,1,0.1
L014382,2026-07-30,3,1.12
L014383,2026-07-30,3,1.12
L014384,2026-07-30,1,0.1
L014385,2026-07-30,3,1.12
L014386,2026-07-30,6,5.15
L014387,2026-07-30,2,0.46
L014388,2026-07-30,3,1.12
L014389,2026-07-30,9,12.57
L014390,2026-07-30,3,1.12
L014391,2026-07-30,7,7.23
L014392,2026-07-30,2,0.46
L014393,2026-07-30,7,7.23
L014394,2026-07-30,3,1.12
L014395,2026-07-30,5,3.45
L014396,2026-07-30,4,2.11
L014397,2026-07-30,1,0.1
L014398,2026-07-30,9,12.57
L014399,2026-07-30,1,0.1
L014400,2026-07-30,10,15.85
L014401,2026-07-30,6,5.15
L014402,2026-07-30,2,0.46
L014403,2026-07-30,2,0.46
L014404,2026-07-30,5,3.45
L014405,2026-07-30,2,0.46
L014406,2026-07-30,1,0.1
L014407,2026-07-30,3,1.12
L014408,2026-07-30,5,3.45
L014409,2026-07-30,2,0.46
L014410,2026-07-30,3,1.12
L014411,2026-07-30,1,0.1
L014412,2026-07-30,5,3.45
L014413,2026-07-30,1,0.1
L014414,2026-07-30,3,1.12
L014415,2026-07-30,1,0.1
L014416,2026-07-30,10,15.85
L014417,2026-07-30,6,5.15
L014418,2026-07-30,3,1.12
L014419,2026-07-30,2,0.46
L014420,2026-07-30,2,0.46
L014421,2026-07-30,1,0.1
L014422,2026-07-30,2,0.46
L014423,2026-07-30,7,7.23
L014424,2026-07-30,8,9.7
L014425,2026-07-30,5,3.45
L014426,2026-07-30,2,0.46
L014427,2026-07-30,9,12.57
L014428,2026-07-30,8,9.7
L014429,2026-07-30,3,1.12
L014430,2026-07-30,5,3.45
L014431,2026-07-30,2,0.46
L014432,2026-07-30,1,0.1
L014433,2026-07-30,3,1.12
L014434,2026-07-30,1,0.1
L014435,2026-07-30,3,1.12
L014436,2026-07-30,6,5.15
L014437,2026-07-30,6,5.15
L014438,2026-07-30,1,0.1
L014439,2026-07-30,1,0.1
L014440,2026-07-30,3,1.12
L014441,2026-07-30,8,9.7
L014442,2026-07-30,5,3.45
L014443,2026-07-30,1,0.1
L014444,2026-07-30,1,0.1
L014445,2026-07-30,3,1.12
L014446,2026-07-30,3,1.12
L014447,2026-07-30,1,0.1
L014448,2026-07-30,4,2.11
L014449,2026-07-30,10,15.85
L014450,2026-07-30,2,0.46
L014451,2026-07-30,9,12.57
L014452,2026-07-30,2,0.46
L014453,2026-07-30,7,7.23
L014454,2026-07-30,1,0.1
L014455,2026-07-30,6,5.15
L014456,2026-07-30,2,0.46
L014457,2026-07-30,2,0.46
L014458,2026-07-30,3,1.12
L014459,2026-07-30,3,1.12
L014460,2026-07-30,5,3.45
L014461,2026-07-30,3,1.12
L014462,2026-07-30,10,15.85
L014463,2026-07-30,8,9.7
L014464,2026-07-30,3,1.12
L014465,2026-07-30,2,0.46
L014466,2026-07-30,2,0.46
L014467,2026-07-30,1,0.1
L014468,2026-07-30,9,12.57
L014469,2026-07-30,10,15.85
L014470,2026-07-30,2,0.46
L014471,2026-07-30,2,0.46
L014472,2026-07-30,5,3.45
L014473,2026-07-30,1,0.1
L014474,2026-07-30,3,1.12
L014475,2026-07-30,1,0.1
L014476,2026-07-30,1,0.1
L014477,2026-07-30,3,1.12
L014478,2026-07-30,9,12.57
L014479,2026-07-30,9,12.57
L014480,2026-07-30,1,0.1
L014481,2026-07-30,8,9.7
L014482,2026-07-30,1,0.1
L014483,2026-07-30,6,5.15
L014484,2026-07-30,5,3.45
L014485,2026-07-30,8,9.7
L014486,2026-07-30,5,3.45
L014487,2026-07-30,6,5.15
L014488,2026-07-30,1,0.1
L014489,2026-07-30,6,5.15
L014490,2026-07-30,3,1.12
L014491,2026-07-30,9,12.57
L014492,2026-07-30,1,0.1
L014493,2026-07-30,3,1.12
L014494,2026-07-30,1,0.1
L014495,2026-07-30,2,0.46
L014496,2026-07-30,1,0.1
L014497,2026-07-30,3,1.12
L014498,2026-07-30,4,2.11
L014499,2026-07-30,3,1.12
L014500,2026-07-30,3,1.12
L014501,2026-07-30,1,0.1
L014502,2026-07-30,3,1.12
L014503,2026-07-30,10,15.85
L014504,2026-07-30,2,0.46
L014505,2026-07-30,7,7.23
L014506,2026-07-30,9,12.57
L014507,2026-07-30,1,0.1
L014508,2026-07-30,1,0.1
L014509,2026-07-30,2,0.46
L014510,2026-07-30,9,12.57
L014511,2026-07-30,3,1.12
L014512,2026-07-30,3,1.12
L014513,2026-07-30,8,9.7
L014514,2026-07-30,1,0.1
L014515,2026-07-30,1,0.1
L014516,2026-07-30,1,0.1
L014517,2026-07-30,2,0.46
L014518,2026-07-30,2,0.46
L014519,2026-07-30,8,9.7
L014520,2026-07-30,3,1.12
L014521,2026-07-30,1,0.1
L014522,2026-07-30,2,0.46
L014523,2026-07-30,1,0.1
L014524,2026-07-30,3,1.12
L014525,2026-07-30,5,3.45
L014526,2026-07-30,2,0.46
L014527,2026-07-30,2,0.46
L014528,2026-07-30,3,1.12
L014529,2026-07-30,2,0.46
L014530,2026-07-30,10,15.85
L014531,2026-07-30,10,15.85
L014532,2026-07-30,6,5.15
L014533,2026-07-30,9,12.57
L014534,2026-07-30,9,12.57
L014535,2026-07-30,4,2.11
L014536,2026-07-30,8,9.7
L014537,2026-07-30,1,0.1
L014538,2026-07-30,1,0.1
L014539,2026-07-30,10,15.85
L014540,2026-07-30,2,0.46
L014541,2026-07-30,1,0.1
L014542,2026-07-30,2,0.46
L014543,2026-07-30,2,0.46
